,created_at,air_pm25,air_pm10,cpcb_pm25,cpcb_pm10
445,2020-11-07 10:15:00,77.5,115.5,75.0,165.0
446,2020-11-07 10:30:00,79.0,123.0,75.0,165.0
447,2020-11-07 10:45:00,78.0,118.0,76.0,166.0
448,2020-11-07 11:15:00,79.5,114.0,76.0,166.0
449,2020-11-07 11:30:00,79.0,116.0,76.0,166.0
450,2020-11-07 11:45:00,80.0,112.0,74.0,155.0
451,2020-11-07 12:00:00,78.0,109.0,74.0,155.0
452,2020-11-07 12:15:00,80.0,110.0,74.0,155.0
453,2020-11-07 13:00:00,77.0,107.0,67.0,138.0
454,2020-11-07 13:15:00,77.0,103.0,67.0,138.0
455,2020-11-07 14:15:00,75.0,105.0,70.0,127.0
456,2020-11-07 14:30:00,75.0,102.0,70.0,127.0
457,2020-11-07 14:45:00,77.0,105.0,65.0,123.0
458,2020-11-07 15:00:00,77.0,103.0,65.0,123.0
459,2020-11-07 15:15:00,79.0,110.0,65.0,123.0
460,2020-11-07 15:30:00,74.0,101.0,65.0,123.0
461,2020-11-07 15:45:00,77.0,105.0,68.0,120.0
462,2020-11-07 16:15:00,84.0,115.0,68.0,120.0
463,2020-11-07 16:30:00,88.0,114.0,68.0,120.0
464,2020-11-07 16:45:00,89.0,116.0,75.0,146.0
465,2020-11-07 17:00:00,91.0,122.0,75.0,146.0
466,2020-11-07 17:15:00,94.0,122.0,75.0,146.0
467,2020-11-07 18:00:00,97.0,131.5,79.0,163.0
468,2020-11-07 18:15:00,98.5,134.0,79.0,163.0
469,2020-11-07 18:45:00,98.0,135.0,85.0,188.0
470,2020-11-07 19:15:00,97.0,136.0,85.0,188.0
471,2020-11-07 19:30:00,97.0,139.0,85.0,188.0
472,2020-11-07 19:45:00,95.0,131.0,85.0,183.0
473,2020-11-07 20:00:00,95.0,134.0,85.0,183.0
474,2020-11-07 20:30:00,89.0,125.0,85.0,183.0
475,2020-11-07 20:45:00,83.0,124.0,86.0,167.0
476,2020-11-07 21:00:00,81.0,120.0,86.0,167.0
477,2020-11-07 21:15:00,77.0,110.0,86.0,167.0
478,2020-11-07 21:30:00,73.0,114.0,86.0,167.0
479,2020-11-07 21:45:00,74.0,112.0,72.0,150.0
480,2020-11-07 22:15:00,74.0,114.0,72.0,150.0
481,2020-11-07 22:30:00,73.0,112.0,72.0,150.0
482,2020-11-07 22:45:00,73.0,114.0,78.0,161.0
483,2020-11-07 23:45:00,76.0,119.0,82.0,166.0
484,2020-11-08 00:00:00,68.0,110.0,82.0,166.0
485,2020-11-08 00:15:00,63.0,106.0,82.0,166.0
486,2020-11-08 00:30:00,62.0,103.5,82.0,166.0
487,2020-11-08 01:00:00,62.0,107.0,67.0,138.0
488,2020-11-08 01:15:00,60.0,105.0,67.0,138.0
489,2020-11-08 01:30:00,61.0,101.0,67.0,138.0
490,2020-11-08 02:00:00,66.0,109.0,61.0,128.0
491,2020-11-08 02:15:00,68.0,105.0,61.0,128.0
492,2020-11-08 02:30:00,68.0,110.0,61.0,128.0
493,2020-11-08 02:45:00,67.0,107.0,66.0,126.0
494,2020-11-08 03:00:00,66.0,105.0,66.0,126.0
495,2020-11-08 03:15:00,69.0,111.0,66.0,126.0
496,2020-11-08 03:30:00,69.0,110.0,66.0,126.0
497,2020-11-08 03:45:00,69.0,111.0,68.0,123.0
498,2020-11-08 04:00:00,67.0,110.0,68.0,123.0
499,2020-11-08 04:15:00,66.0,111.0,68.0,123.0
500,2020-11-08 04:30:00,63.0,104.0,68.0,123.0
501,2020-11-08 04:45:00,63.0,105.0,61.0,126.0
502,2020-11-08 05:00:00,67.0,105.0,61.0,126.0
503,2020-11-08 05:15:00,69.0,108.0,61.0,126.0
504,2020-11-08 05:30:00,69.0,109.0,61.0,126.0
505,2020-11-08 05:45:00,72.0,114.0,62.0,123.0
506,2020-11-08 06:15:00,71.0,111.0,62.0,123.0
507,2020-11-08 06:30:00,77.0,114.0,62.0,123.0
508,2020-11-08 07:00:00,85.0,125.0,74.0,140.0
509,2020-11-08 07:30:00,83.0,125.0,74.0,140.0
510,2020-11-08 07:45:00,83.0,126.0,83.0,160.0
511,2020-11-08 08:30:00,83.0,125.0,83.0,160.0
512,2020-11-08 12:00:00,51.0,84.0,56.0,106.0
513,2020-11-08 12:15:00,50.0,81.0,56.0,106.0
514,2020-11-08 13:00:00,49.0,84.0,49.0,93.0
515,2020-11-08 13:15:00,49.0,86.0,49.0,93.0
516,2020-11-08 13:45:00,49.0,83.0,50.0,96.0
517,2020-11-08 14:00:00,49.0,86.0,50.0,96.0
518,2020-11-08 14:15:00,47.0,80.0,50.0,96.0
519,2020-11-08 14:30:00,47.0,84.0,50.0,96.0
520,2020-11-08 14:45:00,48.0,86.0,49.0,89.0
521,2020-11-08 15:00:00,46.0,82.0,49.0,89.0
522,2020-11-08 15:15:00,46.0,83.0,49.0,89.0
523,2020-11-08 16:00:00,45.0,82.0,50.0,88.0
524,2020-11-08 16:30:00,42.0,74.0,50.0,88.0
525,2020-11-08 16:45:00,42.0,80.0,37.0,85.0
526,2020-11-08 17:00:00,40.0,74.0,37.0,85.0
527,2020-11-08 17:15:00,45.0,83.0,37.0,85.0
528,2020-11-08 17:30:00,46.0,84.0,37.0,85.0
529,2020-11-08 18:00:00,50.0,92.0,44.0,97.0
530,2020-11-08 18:45:00,58.0,102.5,66.0,147.0
531,2020-11-08 19:15:00,60.0,105.0,66.0,147.0
532,2020-11-08 19:30:00,60.0,105.0,66.0,147.0
533,2020-11-08 19:45:00,61.0,107.0,68.0,155.0
534,2020-11-08 20:00:00,62.0,109.0,68.0,155.0
535,2020-11-08 20:30:00,64.0,112.0,68.0,155.0
536,2020-11-08 20:45:00,66.0,108.0,69.0,163.0
537,2020-11-08 21:15:00,68.5,113.0,69.0,163.0
538,2020-11-08 21:45:00,66.0,111.0,72.0,139.0
539,2020-11-08 22:45:00,59.0,99.0,62.0,118.0
540,2020-11-08 23:30:00,59.0,99.0,62.0,118.0
541,2020-11-08 23:45:00,59.0,99.0,56.0,100.0
542,2020-11-09 00:00:00,58.0,102.0,56.0,100.0
543,2020-11-09 00:15:00,58.0,99.0,56.0,100.0
544,2020-11-09 00:45:00,56.0,96.0,50.0,103.0
545,2020-11-09 01:00:00,57.0,99.0,50.0,103.0
546,2020-11-09 01:15:00,58.0,98.0,50.0,103.0
547,2020-11-09 01:30:00,57.0,96.0,50.0,103.0
548,2020-11-09 01:45:00,60.0,101.0,57.0,104.0
549,2020-11-09 02:00:00,60.0,101.0,57.0,104.0
550,2020-11-09 02:15:00,63.0,105.0,57.0,104.0
551,2020-11-09 02:30:00,64.0,101.0,57.0,104.0
552,2020-11-09 02:45:00,67.0,103.0,63.0,100.0
553,2020-11-09 03:00:00,71.0,108.0,63.0,100.0
554,2020-11-09 03:15:00,74.0,112.0,63.0,100.0
555,2020-11-09 03:30:00,76.0,110.0,63.0,100.0
556,2020-11-09 03:45:00,79.0,116.0,68.0,106.0
557,2020-11-09 04:00:00,82.0,117.0,68.0,106.0
558,2020-11-09 04:15:00,84.0,120.0,68.0,106.0
559,2020-11-09 04:30:00,89.0,126.0,68.0,106.0
560,2020-11-09 04:45:00,89.0,131.0,78.0,139.0
561,2020-11-09 05:00:00,92.0,136.0,78.0,139.0
562,2020-11-09 05:15:00,94.0,145.0,78.0,139.0
563,2020-11-09 05:45:00,101.0,164.0,72.0,170.0
564,2020-11-09 06:00:00,100.0,154.0,72.0,170.0
565,2020-11-09 06:30:00,118.0,209.0,72.0,170.0
566,2020-11-09 06:45:00,114.0,204.0,83.0,187.0
567,2020-11-09 07:00:00,114.0,207.0,83.0,187.0
568,2020-11-09 07:30:00,110.0,191.0,83.0,187.0
569,2020-11-09 08:00:00,113.0,201.0,80.0,179.0
570,2020-11-09 08:15:00,114.0,195.0,80.0,179.0
571,2020-11-09 08:30:00,116.0,207.0,80.0,179.0
572,2020-11-09 08:45:00,110.0,187.0,87.0,179.0
573,2020-11-09 09:15:00,92.0,137.0,87.0,179.0
574,2020-11-09 09:30:00,92.0,135.0,87.0,179.0
575,2020-11-09 09:45:00,89.0,133.0,87.0,188.0
576,2020-11-09 10:00:00,85.0,124.0,87.0,188.0
577,2020-11-09 10:15:00,73.0,114.0,87.0,188.0
578,2020-11-09 10:30:00,76.0,117.0,87.0,188.0
579,2020-11-09 11:30:00,66.0,102.0,65.0,137.0
580,2020-11-09 12:15:00,64.0,103.0,58.0,115.0
581,2020-11-09 13:00:00,63.0,102.0,58.0,108.0
582,2020-11-09 13:30:00,63.0,100.0,58.0,108.0
583,2020-11-09 14:15:00,60.0,100.0,58.0,96.0
584,2020-11-09 14:30:00,62.0,97.0,58.0,96.0
585,2020-11-09 14:45:00,66.0,104.0,52.0,105.0
586,2020-11-09 15:00:00,68.0,105.0,52.0,105.0
587,2020-11-09 15:30:00,73.0,111.0,52.0,105.0
588,2020-11-09 15:45:00,71.0,106.0,65.0,132.0
589,2020-11-09 16:00:00,74.0,114.0,65.0,132.0
590,2020-11-09 16:30:00,76.0,115.0,65.0,132.0
591,2020-11-09 17:00:00,79.0,122.0,67.0,149.0
592,2020-11-09 17:30:00,83.0,129.0,67.0,149.0
593,2020-11-09 17:45:00,88.0,133.0,79.0,170.0
594,2020-11-09 18:00:00,88.0,138.0,79.0,170.0
595,2020-11-09 18:15:00,91.0,139.0,79.0,170.0
596,2020-11-09 18:30:00,92.0,147.0,79.0,170.0
597,2020-11-09 18:45:00,94.0,147.0,74.0,183.0
598,2020-11-09 19:00:00,94.0,151.0,74.0,183.0
599,2020-11-09 19:15:00,97.0,162.0,74.0,183.0
600,2020-11-09 19:45:00,103.0,172.0,83.0,178.0
601,2020-11-09 20:15:00,104.0,164.0,83.0,178.0
602,2020-11-09 20:30:00,103.0,167.0,83.0,178.0
603,2020-11-09 20:45:00,104.0,166.0,75.0,183.0
604,2020-11-09 21:00:00,102.0,168.0,75.0,183.0
605,2020-11-09 21:15:00,104.0,168.0,75.0,183.0
606,2020-11-09 21:45:00,104.0,162.0,83.0,188.0
607,2020-11-09 22:00:00,103.0,164.0,83.0,188.0
608,2020-11-09 22:30:00,103.0,156.0,83.0,188.0
609,2020-11-09 23:00:00,101.0,153.0,82.0,172.0
610,2020-11-09 23:30:00,102.0,158.0,82.0,172.0
611,2020-11-09 23:45:00,102.0,163.0,82.0,179.0
612,2020-11-10 00:00:00,103.0,156.0,82.0,179.0
613,2020-11-10 01:00:00,101.0,152.0,73.0,186.0
614,2020-11-10 01:15:00,101.0,152.0,73.0,186.0
615,2020-11-10 01:30:00,102.0,160.0,73.0,186.0
616,2020-11-10 01:45:00,105.0,165.0,77.0,171.0
617,2020-11-10 02:00:00,104.0,167.0,77.0,171.0
618,2020-11-10 02:30:00,104.0,164.0,77.0,171.0
619,2020-11-10 02:45:00,102.0,159.0,78.0,181.0
620,2020-11-10 03:00:00,104.0,158.0,78.0,181.0
621,2020-11-10 03:15:00,103.0,160.0,78.0,181.0
622,2020-11-10 03:30:00,102.0,156.0,78.0,181.0
623,2020-11-10 03:45:00,100.0,149.0,73.0,174.0
624,2020-11-10 04:00:00,100.0,145.0,73.0,174.0
625,2020-11-10 04:15:00,98.0,148.0,73.0,174.0
626,2020-11-10 04:30:00,97.0,149.0,73.0,174.0
627,2020-11-10 04:45:00,99.0,148.0,77.0,157.0
628,2020-11-10 05:00:00,99.0,156.0,77.0,157.0
629,2020-11-10 05:15:00,101.0,152.0,77.0,157.0
630,2020-11-10 05:30:00,102.0,152.0,77.0,157.0
631,2020-11-10 05:45:00,100.0,153.0,85.0,169.0
632,2020-11-10 06:45:00,102.0,169.0,84.0,185.0
633,2020-11-10 07:00:00,100.0,159.0,84.0,185.0
634,2020-11-10 07:15:00,101.0,166.0,84.0,185.0
635,2020-11-10 07:45:00,100.0,155.0,76.0,185.0
636,2020-11-10 08:00:00,99.0,165.0,76.0,185.0
637,2020-11-10 08:30:00,100.0,157.0,76.0,185.0
638,2020-11-10 08:45:00,101.0,162.0,86.0,182.0
639,2020-11-10 09:00:00,95.0,143.0,86.0,182.0
640,2020-11-10 09:15:00,92.0,134.0,86.0,182.0
641,2020-11-10 09:45:00,88.0,129.0,83.0,165.0
642,2020-11-10 10:00:00,85.0,124.0,83.0,165.0
643,2020-11-10 10:15:00,84.0,122.0,83.0,165.0
644,2020-11-10 10:30:00,81.0,129.0,83.0,165.0
645,2020-11-10 10:45:00,81.0,119.0,69.0,136.0
646,2020-11-10 11:00:00,79.0,115.0,69.0,136.0
647,2020-11-10 11:30:00,79.0,114.0,69.0,136.0
648,2020-11-10 11:45:00,78.0,118.0,63.0,136.0
649,2020-11-10 12:00:00,72.0,112.0,63.0,136.0
650,2020-11-10 12:15:00,76.0,116.0,63.0,136.0
651,2020-11-10 12:30:00,74.0,112.0,63.0,136.0
652,2020-11-10 13:15:00,73.0,110.0,63.0,118.0
653,2020-11-10 13:30:00,70.5,108.0,63.0,118.0
654,2020-11-10 14:00:00,70.0,106.0,61.0,109.0
655,2020-11-10 14:30:00,69.0,108.0,61.0,109.0
656,2020-11-10 14:45:00,67.0,103.0,55.0,110.0
657,2020-11-10 15:15:00,70.0,107.0,55.0,110.0
658,2020-11-10 15:30:00,70.0,107.0,55.0,110.0
659,2020-11-10 15:45:00,68.0,106.0,52.0,117.0
660,2020-11-10 16:45:00,69.0,112.0,58.0,126.0
661,2020-11-10 17:00:00,70.0,116.0,58.0,126.0
662,2020-11-10 17:30:00,71.0,119.0,58.0,126.0
663,2020-11-10 17:45:00,73.0,122.0,70.0,162.0
664,2020-11-10 18:45:00,84.0,137.0,83.0,173.0
665,2020-11-10 20:00:00,92.0,145.0,72.0,181.0
666,2020-11-10 20:15:00,92.0,142.0,72.0,181.0
667,2020-11-10 20:45:00,91.0,143.0,79.0,177.0
668,2020-11-10 21:00:00,91.0,139.0,79.0,177.0
669,2020-11-10 21:30:00,91.0,143.0,79.0,177.0
670,2020-11-10 22:00:00,91.0,136.0,86.0,162.0
671,2020-11-10 22:15:00,89.0,137.0,86.0,162.0
672,2020-11-10 22:30:00,89.0,137.0,86.0,162.0
673,2020-11-10 22:45:00,92.0,141.0,87.0,174.0
674,2020-11-10 23:00:00,93.5,141.5,87.0,174.0
675,2020-11-10 23:15:00,94.0,147.0,87.0,174.0
676,2020-11-10 23:30:00,92.0,141.0,87.0,174.0
677,2020-11-10 23:45:00,92.0,141.0,85.0,176.0
678,2020-11-11 00:15:00,95.0,150.0,85.0,176.0
679,2020-11-11 00:30:00,94.0,148.0,85.0,176.0
680,2020-11-11 01:00:00,91.0,137.0,82.0,166.0
681,2020-11-11 01:30:00,98.0,153.0,82.0,166.0
682,2020-11-11 01:45:00,97.0,149.0,76.0,161.0
683,2020-11-11 02:00:00,99.0,162.0,76.0,161.0
684,2020-11-11 02:15:00,98.0,152.0,76.0,161.0
685,2020-11-11 02:30:00,97.0,149.0,76.0,161.0
686,2020-11-11 02:45:00,99.0,150.0,76.0,164.0
687,2020-11-11 03:00:00,97.0,152.0,76.0,164.0
688,2020-11-11 03:15:00,101.0,162.0,76.0,164.0
689,2020-11-11 03:30:00,103.0,164.0,76.0,164.0
690,2020-11-11 03:45:00,105.0,177.0,80.0,173.0
691,2020-11-11 04:00:00,106.0,170.0,80.0,173.0
692,2020-11-11 05:00:00,107.0,171.0,75.0,175.0
693,2020-11-11 05:30:00,106.0,175.0,75.0,175.0
694,2020-11-11 05:45:00,110.0,178.0,84.0,166.0
695,2020-11-11 06:45:00,105.0,169.0,83.0,153.0
696,2020-11-11 07:00:00,107.0,167.0,83.0,153.0
697,2020-11-11 08:00:00,111.0,198.0,80.0,177.0
698,2020-11-11 08:15:00,114.0,201.0,80.0,177.0
699,2020-11-11 08:45:00,95.0,155.0,83.0,177.0
700,2020-11-11 09:15:00,85.0,131.0,83.0,177.0
701,2020-11-11 09:45:00,75.0,118.0,73.0,136.0
702,2020-11-11 10:00:00,76.5,119.5,73.0,136.0
703,2020-11-11 10:15:00,80.0,129.0,73.0,136.0
704,2020-11-11 10:45:00,60.0,101.0,59.0,122.0
705,2020-11-11 11:00:00,60.0,98.0,59.0,122.0
706,2020-11-11 12:15:00,50.0,88.0,42.0,85.0
707,2020-11-11 12:45:00,46.0,82.0,33.0,78.0
708,2020-11-11 13:00:00,40.0,70.0,33.0,78.0
709,2020-11-11 13:15:00,36.0,70.0,33.0,78.0
710,2020-11-11 13:30:00,42.0,76.0,33.0,78.0
711,2020-11-11 13:45:00,36.0,66.0,31.0,70.0
712,2020-11-11 14:00:00,38.0,66.0,31.0,70.0
713,2020-11-11 14:15:00,42.0,68.0,31.0,70.0
714,2020-11-11 14:30:00,40.0,72.0,31.0,70.0
715,2020-11-11 14:45:00,36.0,70.0,28.0,63.0
716,2020-11-11 15:15:00,38.0,78.0,28.0,63.0
717,2020-11-11 15:30:00,36.0,60.0,28.0,63.0
718,2020-11-11 15:45:00,38.0,70.0,30.0,65.0
719,2020-11-11 16:00:00,36.0,72.0,30.0,65.0
720,2020-11-11 16:15:00,36.0,78.0,30.0,65.0
721,2020-11-11 17:30:00,36.0,72.0,31.0,61.0
722,2020-11-11 17:45:00,38.0,70.0,30.0,80.0
723,2020-11-11 18:30:00,42.0,84.0,30.0,80.0
724,2020-11-11 19:00:00,50.0,93.0,50.0,101.0
725,2020-11-11 19:15:00,50.0,97.0,50.0,101.0
726,2020-11-11 19:45:00,51.0,93.0,54.0,122.0
727,2020-11-11 20:00:00,50.0,94.0,54.0,122.0
728,2020-11-11 20:15:00,48.0,90.0,54.0,122.0
729,2020-11-11 20:30:00,46.0,87.0,54.0,122.0
730,2020-11-11 21:00:00,51.0,96.0,45.0,100.0
731,2020-11-11 21:15:00,46.0,87.0,45.0,100.0
732,2020-11-11 21:30:00,49.0,90.0,45.0,100.0
733,2020-11-11 21:45:00,52.0,97.0,48.0,109.0
734,2020-11-11 22:15:00,50.0,103.0,48.0,109.0
735,2020-11-11 22:45:00,45.0,87.0,42.0,110.0
736,2020-11-11 23:15:00,45.0,92.0,42.0,110.0
737,2020-11-11 23:30:00,49.0,95.0,42.0,110.0
738,2020-11-12 06:45:00,78.0,115.0,42.0,72.0
739,2020-11-12 07:00:00,73.0,107.0,42.0,72.0
740,2020-11-12 07:45:00,28.0,56.0,29.0,54.0
741,2020-11-12 08:00:00,33.0,74.0,29.0,54.0
742,2020-11-12 08:15:00,31.0,68.0,29.0,54.0
743,2020-11-12 08:45:00,21.0,46.0,23.0,51.0
744,2020-11-12 09:15:00,33.0,64.0,23.0,51.0
745,2020-11-12 09:30:00,40.0,76.0,23.0,51.0
746,2020-11-12 09:45:00,36.0,66.0,25.0,47.0
747,2020-11-12 10:00:00,31.0,58.0,25.0,47.0
748,2020-11-12 10:15:00,28.0,52.0,25.0,47.0
749,2020-11-12 11:00:00,21.0,40.0,19.0,40.0
750,2020-11-12 11:15:00,17.0,34.0,19.0,40.0
751,2020-11-12 11:30:00,12.0,26.0,19.0,40.0
752,2020-11-12 12:30:00,19.0,48.0,20.0,43.0
753,2020-11-12 12:45:00,22.0,46.0,22.0,51.0
754,2020-11-12 13:00:00,21.0,42.0,22.0,51.0
755,2020-11-12 13:15:00,19.0,42.0,22.0,51.0
756,2020-11-12 13:30:00,19.0,40.0,22.0,51.0
757,2020-11-12 14:15:00,8.0,18.0,25.0,47.0
758,2020-11-12 14:30:00,12.0,24.0,25.0,47.0
759,2020-11-12 14:45:00,14.0,32.0,17.0,49.0
760,2020-11-12 15:00:00,14.0,34.0,17.0,49.0
761,2020-11-12 15:15:00,12.0,30.0,17.0,49.0
762,2020-11-12 15:30:00,14.0,30.0,17.0,49.0
763,2020-11-12 15:45:00,14.0,34.0,17.0,51.0
764,2020-11-12 16:30:00,17.0,36.0,17.0,51.0
765,2020-11-12 17:00:00,17.0,36.0,19.0,58.0
766,2020-11-12 17:15:00,21.0,38.0,19.0,58.0
767,2020-11-12 17:30:00,26.0,58.0,19.0,58.0
768,2020-11-12 17:45:00,31.0,64.0,34.0,67.0
769,2020-11-12 18:00:00,29.0,60.0,34.0,67.0
770,2020-11-12 18:15:00,31.0,68.0,34.0,67.0
771,2020-11-12 23:00:00,29.0,52.0,20.0,43.0
772,2020-11-12 23:45:00,29.0,54.0,15.0,45.0
773,2020-11-13 00:00:00,31.0,56.0,15.0,45.0
774,2020-11-13 00:45:00,24.0,44.0,13.0,38.0
775,2020-11-13 01:15:00,19.0,30.0,13.0,38.0
776,2020-11-13 01:30:00,21.0,30.0,13.0,38.0
777,2020-11-13 01:45:00,19.0,30.0,14.0,29.0
778,2020-11-13 02:00:00,22.0,34.0,14.0,29.0
779,2020-11-13 02:15:00,24.0,24.0,14.0,29.0
780,2020-11-13 02:45:00,31.0,46.0,20.0,37.0
781,2020-11-13 03:00:00,31.0,48.0,20.0,37.0
782,2020-11-13 03:15:00,33.0,54.0,20.0,37.0
783,2020-11-13 03:30:00,33.0,52.0,20.0,37.0
784,2020-11-13 03:45:00,35.5,56.0,24.0,32.0
785,2020-11-13 04:00:00,33.0,54.0,24.0,32.0
786,2020-11-13 04:15:00,29.0,44.0,24.0,32.0
787,2020-11-13 04:30:00,29.0,46.0,24.0,32.0
788,2020-11-13 04:45:00,31.0,48.0,18.0,37.0
789,2020-11-13 05:00:00,33.0,54.0,18.0,37.0
790,2020-11-13 05:30:00,40.0,70.0,18.0,37.0
791,2020-11-13 05:45:00,44.0,72.0,25.0,37.0
792,2020-11-13 06:00:00,44.0,78.0,25.0,37.0
793,2020-11-13 06:15:00,44.0,74.0,25.0,37.0
794,2020-11-13 06:45:00,40.0,68.0,25.0,43.0
795,2020-11-13 07:00:00,36.0,76.0,25.0,43.0
796,2020-11-13 07:15:00,36.0,68.0,25.0,43.0
797,2020-11-13 07:30:00,38.0,66.0,25.0,43.0
798,2020-11-13 08:00:00,36.0,68.0,22.0,47.0
799,2020-11-13 08:15:00,35.0,64.0,22.0,47.0
800,2020-11-13 08:30:00,31.0,58.0,22.0,47.0
801,2020-11-13 08:45:00,28.0,52.0,24.0,56.0
802,2020-11-13 09:30:00,24.0,40.0,24.0,56.0
803,2020-11-13 10:45:00,21.0,38.0,20.0,50.0
804,2020-11-13 11:00:00,22.0,40.0,20.0,50.0
805,2020-11-13 11:30:00,22.0,46.0,20.0,50.0
806,2020-11-13 11:45:00,21.0,38.0,19.0,57.0
807,2020-11-13 12:00:00,17.0,40.0,19.0,57.0
808,2020-11-13 12:15:00,17.0,32.0,19.0,57.0
809,2020-11-13 12:30:00,19.0,40.0,19.0,57.0
810,2020-11-13 12:45:00,26.0,64.0,25.0,53.0
811,2020-11-13 13:00:00,19.0,42.0,25.0,53.0
812,2020-11-13 13:15:00,17.0,34.0,25.0,53.0
813,2020-11-13 13:30:00,17.0,32.0,25.0,53.0
814,2020-11-13 13:45:00,15.0,38.0,22.0,49.0
815,2020-11-13 14:00:00,17.0,40.0,22.0,49.0
816,2020-11-13 14:15:00,15.0,32.0,22.0,49.0
817,2020-11-13 14:30:00,22.0,54.0,22.0,49.0
818,2020-11-13 14:45:00,21.0,50.0,20.0,58.0
819,2020-11-13 15:00:00,17.0,34.0,20.0,58.0
820,2020-11-13 15:15:00,21.0,40.0,20.0,58.0
821,2020-11-13 15:30:00,21.0,44.0,20.0,58.0
822,2020-11-13 16:15:00,35.0,78.0,27.0,60.0
823,2020-11-13 16:45:00,36.0,80.0,28.0,66.0
824,2020-11-13 17:30:00,28.0,74.0,28.0,66.0
825,2020-11-13 18:00:00,46.0,88.0,35.0,77.0
826,2020-11-13 18:15:00,44.0,88.0,35.0,77.0
827,2020-11-13 18:30:00,36.0,90.0,35.0,77.0
828,2020-11-13 18:45:00,42.0,92.0,43.0,121.0
829,2020-11-13 19:00:00,40.0,93.0,43.0,121.0
830,2020-11-13 19:15:00,40.0,90.0,43.0,121.0
831,2020-11-13 19:30:00,40.0,92.0,43.0,121.0
832,2020-11-13 20:30:00,48.0,102.0,54.0,132.0
833,2020-11-13 21:15:00,49.0,88.0,60.0,145.0
834,2020-11-13 21:30:00,51.0,89.0,60.0,145.0
835,2020-11-13 21:45:00,52.0,88.0,67.0,107.0
836,2020-11-13 22:00:00,55.0,95.0,67.0,107.0
837,2020-11-13 22:45:00,56.0,95.0,67.0,108.0
838,2020-11-13 23:15:00,54.5,95.5,67.0,108.0
839,2020-11-14 00:00:00,52.0,89.0,54.0,100.0
840,2020-11-14 00:30:00,52.0,92.0,54.0,100.0
841,2020-11-14 00:45:00,54.0,95.0,48.0,96.0
842,2020-11-14 01:30:00,61.0,103.0,48.0,96.0
843,2020-11-14 01:45:00,66.0,105.0,54.0,108.0
844,2020-11-14 02:00:00,67.0,112.0,54.0,108.0
845,2020-11-14 02:15:00,69.0,112.0,54.0,108.0
846,2020-11-14 02:30:00,66.0,107.0,54.0,108.0
847,2020-11-14 02:45:00,62.0,107.0,59.0,102.0
848,2020-11-14 03:30:00,54.0,91.5,59.0,102.0
849,2020-11-14 03:45:00,53.0,90.0,42.0,77.0
850,2020-11-14 04:15:00,49.0,88.0,42.0,77.0
851,2020-11-14 04:30:00,47.5,84.5,42.0,77.0
852,2020-11-14 04:45:00,46.0,83.0,32.0,71.0
853,2020-11-14 05:15:00,48.0,86.0,32.0,71.0
854,2020-11-14 05:30:00,47.0,87.0,32.0,71.0
855,2020-11-14 06:00:00,48.0,86.0,37.0,77.0
856,2020-11-14 06:15:00,49.5,87.0,37.0,77.0
857,2020-11-14 06:45:00,48.0,85.0,42.0,72.0
858,2020-11-14 07:30:00,45.0,83.0,42.0,72.0
859,2020-11-14 07:45:00,45.0,86.0,35.0,81.0
860,2020-11-14 08:00:00,44.0,82.0,35.0,81.0
861,2020-11-14 08:15:00,44.0,80.0,35.0,81.0
862,2020-11-14 08:30:00,45.0,88.0,35.0,81.0
863,2020-11-14 09:15:00,42.0,85.0,38.0,98.0
864,2020-11-14 09:30:00,38.0,83.0,38.0,98.0
865,2020-11-14 09:45:00,35.0,78.0,43.0,94.0
866,2020-11-14 10:30:00,24.0,50.0,43.0,94.0
867,2020-11-14 10:45:00,24.0,50.0,24.0,71.0
868,2020-11-14 11:00:00,26.0,56.0,24.0,71.0
869,2020-11-14 11:45:00,21.0,40.0,29.0,60.0
870,2020-11-14 12:30:00,17.0,38.0,29.0,60.0
871,2020-11-14 12:45:00,17.0,36.0,25.0,54.0
872,2020-11-14 13:00:00,17.0,34.0,25.0,54.0
873,2020-11-14 14:00:00,15.0,32.0,19.0,53.0
874,2020-11-14 15:00:00,15.0,34.0,20.0,52.0
875,2020-11-14 15:15:00,14.0,30.0,20.0,52.0
876,2020-11-14 15:30:00,15.0,32.0,20.0,52.0
877,2020-11-14 15:45:00,14.0,32.0,24.0,48.0
878,2020-11-14 16:00:00,14.0,28.0,24.0,48.0
879,2020-11-14 16:30:00,14.0,32.0,24.0,48.0
880,2020-11-14 16:45:00,14.0,30.0,19.0,57.0
881,2020-11-14 17:45:00,19.0,46.0,35.0,63.0
882,2020-11-14 18:00:00,19.0,36.0,35.0,63.0
883,2020-11-14 18:15:00,19.0,48.0,35.0,63.0
884,2020-11-14 18:30:00,21.0,48.0,35.0,63.0
885,2020-11-14 18:45:00,24.0,56.0,33.0,72.0
886,2020-11-14 19:30:00,42.0,86.0,33.0,72.0
887,2020-11-14 19:45:00,48.0,88.0,85.0,135.0
888,2020-11-14 20:30:00,62.0,104.0,85.0,135.0
889,2020-11-14 20:45:00,68.0,109.0,83.0,179.0
890,2020-11-14 21:00:00,73.0,113.0,83.0,179.0
891,2020-11-14 21:15:00,75.0,116.0,83.0,179.0
892,2020-11-14 21:30:00,78.0,119.0,83.0,179.0
893,2020-11-14 21:45:00,76.0,116.0,72.0,173.0
894,2020-11-14 22:15:00,72.0,112.0,72.0,173.0
