,created_at,pm25,pm10,rh,temp
1773,2020-11-20 00:00:00,13.0,14.3,60.89,28.62
1774,2020-11-20 00:15:00,12.8,14.1,61.47,28.34
1775,2020-11-20 00:30:00,12.9,14.2,62.96,27.87
1776,2020-11-20 00:45:00,11.9,13.9,63.14,27.79
1777,2020-11-20 01:00:00,11.6,13.0,63.89,27.56
1778,2020-11-20 01:15:00,12.6,13.9,63.77,27.6
1779,2020-11-20 01:30:00,12.7,14.1,64.09,27.54
1780,2020-11-20 01:45:00,12.0,13.2,64.35,27.49
1781,2020-11-20 02:00:00,12.6,14.1,65.46,27.26
1782,2020-11-20 02:15:00,13.2,14.6,66.24,27.08
1783,2020-11-20 02:30:00,14.7,16.5,66.01,27.15
1784,2020-11-20 02:45:00,18.2,20.1,66.16,27.21
1785,2020-11-20 03:00:00,18.2,20.2,65.11,27.35
1786,2020-11-20 03:15:00,16.2,18.1,64.93,27.32
1787,2020-11-20 03:30:00,15.3,17.0,64.76,27.11
1788,2020-11-20 03:45:00,13.4,14.8,64.83,26.99
1789,2020-11-20 04:00:00,13.6,15.2,64.75,26.92
1790,2020-11-20 04:15:00,13.1,14.5,64.66,26.67
1791,2020-11-20 04:30:00,12.7,14.1,65.58,26.49
1792,2020-11-20 04:45:00,11.8,13.1,65.58,26.49
1793,2020-11-20 05:00:00,12.1,13.4,65.64,26.39
1794,2020-11-20 05:15:00,12.7,13.9,68.42,25.87
1795,2020-11-20 05:30:00,13.0,14.3,67.77,26.13
1796,2020-11-20 05:45:00,14.3,15.8,67.27,26.37
1797,2020-11-20 06:00:00,13.4,14.9,67.28,26.03
1798,2020-11-20 06:15:00,15.8,17.3,67.1,26.19
1799,2020-11-20 06:30:00,15.6,17.3,66.5,26.34
1800,2020-11-20 06:45:00,14.7,16.2,65.64,26.49
1801,2020-11-20 07:00:00,14.7,16.2,65.58,26.49
1802,2020-11-20 07:15:00,15.9,17.6,65.47,26.92
1803,2020-11-20 07:30:00,18.8,20.8,67.12,26.73
1804,2020-11-20 07:45:00,0.0,0.0,-6.0,-46.85
1805,2020-11-20 08:00:00,23.9,26.7,64.78,28.24
1806,2020-11-20 08:15:00,22.0,24.3,62.07,28.82
1807,2020-11-20 08:30:00,15.2,16.9,59.26,29.15
1808,2020-11-20 08:45:00,9.4,11.2,55.07,29.82
1809,2020-11-20 09:00:00,17.2,19.1,56.12,30.34
1810,2020-11-20 09:15:00,12.3,13.8,55.23,30.49
1811,2020-11-20 09:30:00,11.4,12.7,52.41,30.82
1812,2020-11-20 09:45:00,15.0,16.7,52.73,30.92
1813,2020-11-20 10:00:00,18.6,20.9,51.56,31.56
1814,2020-11-20 10:15:00,14.2,19.6,49.12,31.69
1815,2020-11-20 10:30:00,7.2,11.3,45.96,32.1
1816,2020-11-20 10:45:00,3.3,8.2,40.31,32.45
1817,2020-11-20 11:00:00,2.9,5.3,37.88,32.55
1818,2020-11-20 11:15:00,3.7,8.7,38.43,32.63
1819,2020-11-20 11:30:00,4.6,8.2,39.52,33.07
1820,2020-11-20 11:45:00,4.8,9.0,38.08,33.36
1821,2020-11-20 12:00:00,3.7,6.8,38.47,33.64
1822,2020-11-20 12:15:00,4.2,6.5,38.73,33.76
1823,2020-11-20 12:30:00,5.5,7.0,38.22,34.17
1824,2020-11-20 12:45:00,6.2,8.3,36.72,34.7
1825,2020-11-20 13:00:00,6.1,10.6,34.34,35.33
1826,2020-11-20 13:15:00,7.4,11.9,33.39,35.44
1827,2020-11-20 13:30:00,7.4,11.0,33.51,35.92
1828,2020-11-20 13:45:00,9.1,11.5,33.74,36.16
1829,2020-11-20 14:00:00,7.7,10.8,31.23,36.47
1830,2020-11-20 14:15:00,6.5,9.3,30.1,36.28
1831,2020-11-20 14:30:00,3.7,5.5,30.01,36.46
1832,2020-11-20 14:45:00,3.7,5.4,29.52,35.96
1833,2020-11-20 15:00:00,4.1,7.1,29.79,35.9
1834,2020-11-20 15:15:00,5.2,10.5,31.78,36.02
1835,2020-11-20 15:30:00,4.2,6.0,31.49,36.4
1836,2020-11-20 15:45:00,3.9,6.6,31.61,36.42
1837,2020-11-20 16:00:00,3.4,5.5,32.09,36.27
1838,2020-11-20 16:15:00,3.9,6.7,33.24,36.08
1839,2020-11-20 16:30:00,4.4,8.8,33.31,35.5
1840,2020-11-20 16:45:00,5.2,8.4,34.64,35.07
1841,2020-11-20 17:00:00,6.3,10.5,37.26,34.34
1842,2020-11-20 17:15:00,7.9,12.8,37.88,33.68
1843,2020-11-20 17:30:00,6.9,11.1,39.3,32.91
1844,2020-11-20 17:45:00,6.7,10.0,39.24,32.34
1845,2020-11-20 18:00:00,7.1,10.1,39.94,31.66
1846,2020-11-20 18:15:00,7.8,13.7,41.01,31.22
1847,2020-11-20 18:30:00,8.3,11.0,42.1,31.06
1848,2020-11-20 18:45:00,7.6,11.0,43.71,30.77
1849,2020-11-20 19:00:00,7.7,14.5,44.42,30.59
1850,2020-11-20 19:15:00,8.1,13.1,45.38,30.4
1851,2020-11-20 19:30:00,8.7,14.2,46.0,30.04
1852,2020-11-20 19:45:00,8.5,12.7,46.92,29.82
1853,2020-11-20 20:15:00,9.3,11.3,48.81,29.78
1854,2020-11-20 20:30:00,9.5,12.0,49.47,29.83
1855,2020-11-20 20:45:00,10.1,11.9,50.22,29.82
1856,2020-11-20 21:00:00,10.4,15.6,51.17,29.45
1857,2020-11-20 21:15:00,10.8,14.4,51.99,29.16
1858,2020-11-20 21:30:00,10.3,13.0,52.07,28.98
1859,2020-11-20 21:45:00,10.3,14.6,52.37,28.88
1860,2020-11-20 22:00:00,10.3,11.5,52.91,28.61
1861,2020-11-20 22:15:00,10.2,15.1,52.82,28.64
1862,2020-11-20 22:30:00,10.3,13.3,53.29,28.61
1863,2020-11-20 22:45:00,9.3,11.6,53.9,28.48
1864,2020-11-20 23:00:00,10.7,14.7,54.81,28.24
1865,2020-11-20 23:15:00,10.3,13.2,55.25,28.16
1866,2020-11-20 23:30:00,10.7,14.6,55.6,28.14
1867,2020-11-20 23:45:00,13.4,21.4,56.97,27.63
1868,2020-11-21 00:00:00,10.9,16.6,58.25,27.36
1869,2020-11-21 00:15:00,11.4,16.2,58.63,27.09
1870,2020-11-21 00:30:00,10.8,17.3,59.96,26.63
1871,2020-11-21 00:45:00,10.3,17.4,59.79,26.69
1872,2020-11-21 01:00:00,10.9,14.1,60.37,26.49
1873,2020-11-21 01:15:00,10.6,14.7,59.18,26.82
1874,2020-11-21 01:30:00,11.2,15.4,59.67,26.69
1875,2020-11-21 01:45:00,11.7,16.7,59.82,26.56
1876,2020-11-21 02:00:00,12.1,16.9,59.41,26.61
1877,2020-11-21 02:15:00,11.3,14.3,59.56,26.49
1878,2020-11-21 02:30:00,11.1,18.0,60.28,26.4
1879,2020-11-21 02:45:00,10.2,15.9,60.37,26.49
1880,2020-11-21 03:00:00,10.1,14.6,60.43,26.46
1881,2020-11-21 03:15:00,10.4,12.7,60.69,26.42
1882,2020-11-21 03:30:00,11.6,15.5,60.6,26.46
1883,2020-11-21 03:45:00,11.3,14.5,60.2,26.49
1884,2020-11-21 04:00:00,12.3,14.9,60.66,26.24
1885,2020-11-21 04:15:00,11.7,14.9,60.71,26.13
1886,2020-11-21 04:30:00,12.4,15.0,60.83,26.06
1887,2020-11-21 04:45:00,12.8,17.3,60.78,26.36
1888,2020-11-21 05:00:00,13.2,16.5,61.25,26.21
1889,2020-11-21 05:15:00,14.2,17.3,61.32,26.12
1890,2020-11-21 05:30:00,14.0,18.2,61.04,26.31
1891,2020-11-21 05:45:00,13.9,16.2,60.93,26.41
1892,2020-11-21 06:00:00,13.9,17.1,60.72,26.48
1893,2020-11-21 06:15:00,13.6,15.2,61.15,26.19
1894,2020-11-21 06:45:00,11.2,12.9,60.08,26.41
1895,2020-11-21 07:00:00,11.7,13.7,59.99,26.5
1896,2020-11-21 07:15:00,10.6,12.0,59.41,26.84
1897,2020-11-21 07:30:00,12.8,15.4,58.4,27.24
1898,2020-11-21 07:45:00,13.4,17.7,57.41,27.74
1899,2020-11-21 08:00:00,13.7,17.8,56.62,28.16
1900,2020-11-21 08:15:00,12.7,20.3,55.3,28.53
1901,2020-11-21 08:30:00,9.9,13.3,51.96,28.98
1902,2020-11-21 08:45:00,8.0,12.3,49.2,29.3
1903,2020-11-21 09:00:00,7.8,14.5,47.63,29.74
1904,2020-11-21 09:15:00,6.7,10.3,45.59,30.26
1905,2020-11-21 09:30:00,6.5,8.5,45.22,30.75
1906,2020-11-21 09:45:00,5.9,10.0,42.4,31.07
1907,2020-11-21 10:00:00,4.8,8.1,40.17,31.58
1908,2020-11-21 10:15:00,4.9,8.8,37.27,31.97
1909,2020-11-21 10:30:00,5.2,7.9,35.98,32.27
1910,2020-11-21 10:45:00,5.6,7.8,35.63,32.64
1911,2020-11-21 11:00:00,10.9,12.6,35.76,32.77
1912,2020-11-21 11:15:00,5.6,10.0,34.82,32.99
1913,2020-11-21 11:30:00,6.5,9.1,34.14,33.4
1914,2020-11-21 11:45:00,5.9,6.9,32.41,33.76
1915,2020-11-21 12:00:00,5.7,7.5,32.66,34.25
1916,2020-11-21 12:15:00,5.8,7.9,32.6,34.44
1917,2020-11-21 12:30:00,6.3,7.9,31.96,34.89
1918,2020-11-21 13:00:00,7.5,10.7,32.19,34.78
1919,2020-11-21 13:15:00,8.0,10.2,30.69,35.15
1920,2020-11-21 13:30:00,7.8,11.9,30.08,36.41
1921,2020-11-21 13:45:00,8.2,12.7,30.65,36.88
1922,2020-11-21 14:00:00,8.7,12.5,30.45,37.32
1923,2020-11-21 14:15:00,10.2,16.0,29.75,37.64
1924,2020-11-21 14:30:00,10.7,14.2,30.92,36.71
1925,2020-11-21 14:45:00,8.6,10.9,32.1,36.38
1926,2020-11-21 15:00:00,9.0,10.9,32.94,35.44
1927,2020-11-21 15:15:00,8.0,10.8,33.57,35.6
1928,2020-11-21 15:30:00,8.1,10.9,33.32,35.98
1929,2020-11-21 15:45:00,8.2,12.0,34.74,35.72
1930,2020-11-21 16:00:00,7.7,8.9,34.85,34.79
1931,2020-11-21 16:15:00,7.6,9.7,36.07,34.61
1932,2020-11-21 16:30:00,7.9,13.1,36.36,34.39
1933,2020-11-21 16:45:00,7.3,12.6,37.03,33.77
1934,2020-11-21 17:00:00,8.4,13.2,38.06,33.18
1935,2020-11-21 17:15:00,9.6,18.1,38.69,32.47
1936,2020-11-21 17:30:00,10.5,17.9,39.5,32.46
1937,2020-11-21 17:45:00,14.5,24.7,41.12,32.1
1938,2020-11-21 18:00:00,16.5,27.2,42.49,31.85
1939,2020-11-21 18:15:00,15.7,24.7,44.22,31.66
1940,2020-11-21 18:30:00,15.8,23.5,45.67,31.18
1941,2020-11-21 19:00:00,20.4,31.2,46.85,30.61
1942,2020-11-21 19:15:00,20.7,29.2,47.42,30.6
1943,2020-11-21 19:30:00,21.3,29.7,47.9,30.37
1944,2020-11-21 19:45:00,22.0,28.7,48.29,30.1
1945,2020-11-21 20:00:00,24.2,30.6,48.73,29.9
1946,2020-11-21 20:15:00,28.2,42.9,49.21,29.94
1947,2020-11-21 20:30:00,37.5,54.4,48.83,30.01
1948,2020-11-21 20:45:00,31.1,45.7,49.52,29.76
1949,2020-11-21 21:00:00,35.5,48.8,50.37,29.32
1950,2020-11-21 21:15:00,33.0,45.0,50.64,29.3
1951,2020-11-21 21:30:00,31.9,42.6,50.62,29.14
1952,2020-11-21 21:45:00,27.4,35.2,50.88,29.07
1953,2020-11-21 22:00:00,24.3,33.6,51.17,28.93
1954,2020-11-21 22:15:00,23.0,29.3,51.59,28.85
1955,2020-11-21 22:30:00,22.8,30.3,51.53,28.84
1956,2020-11-21 22:45:00,20.6,29.0,51.85,28.8
1957,2020-11-21 23:00:00,21.8,27.8,51.68,28.74
1958,2020-11-21 23:15:00,21.4,26.1,52.14,28.59
1959,2020-11-21 23:30:00,20.4,30.9,52.85,28.43
1960,2020-11-21 23:45:00,20.1,26.6,53.02,28.34
1961,2020-11-22 00:00:00,20.0,24.1,52.64,28.34
1962,2020-11-22 00:15:00,19.0,25.6,53.11,28.32
1963,2020-11-22 00:30:00,19.3,23.8,53.75,28.12
1964,2020-11-22 00:45:00,20.4,26.8,54.34,27.98
1965,2020-11-22 01:00:00,19.5,25.2,54.61,27.89
1966,2020-11-22 01:15:00,20.5,26.8,55.04,27.68
1967,2020-11-22 01:30:00,20.8,26.6,55.07,27.68
1968,2020-11-22 01:45:00,21.3,28.7,55.6,27.64
1969,2020-11-22 02:00:00,21.9,30.0,55.86,27.55
1970,2020-11-22 02:15:00,20.7,27.0,56.3,27.31
1971,2020-11-22 02:30:00,22.3,29.0,56.8,27.28
1972,2020-11-22 02:45:00,24.8,32.5,57.46,27.11
1973,2020-11-22 03:00:00,25.9,31.7,57.79,27.07
1974,2020-11-22 03:15:00,27.5,34.3,58.13,26.92
1975,2020-11-22 03:30:00,29.3,36.6,57.73,27.0
1976,2020-11-22 03:45:00,30.1,36.0,58.07,26.81
1977,2020-11-22 04:00:00,26.8,33.1,58.42,26.67
1978,2020-11-22 04:15:00,26.8,30.6,58.1,26.8
1979,2020-11-22 04:30:00,26.8,30.0,58.25,26.76
1980,2020-11-22 04:45:00,27.8,31.1,58.51,26.62
1981,2020-11-22 05:00:00,31.2,34.7,58.54,26.5
1982,2020-11-22 05:15:00,31.3,35.5,58.97,26.35
1983,2020-11-22 05:30:00,29.5,33.0,59.03,26.28
1984,2020-11-22 05:45:00,32.9,36.9,59.23,26.09
1985,2020-11-22 06:00:00,36.4,40.6,59.99,25.98
1986,2020-11-22 06:15:00,35.4,39.4,60.63,25.71
1987,2020-11-22 06:30:00,34.4,38.6,60.66,25.82
1988,2020-11-22 06:45:00,34.2,38.2,60.8,25.9
1989,2020-11-22 07:00:00,34.4,38.4,60.8,25.97
1990,2020-11-22 07:15:00,37.2,41.6,60.83,26.31
1991,2020-11-22 07:30:00,38.6,48.4,59.88,27.04
1992,2020-11-22 07:45:00,41.6,49.3,59.45,27.72
1993,2020-11-22 08:00:00,32.9,36.6,60.1,28.34
1994,2020-11-22 08:15:00,29.0,32.1,60.51,28.69
1995,2020-11-22 08:30:00,29.8,33.2,60.37,28.86
1996,2020-11-22 08:45:00,34.1,37.6,60.22,29.11
1997,2020-11-22 09:00:00,34.1,37.6,59.35,29.54
1998,2020-11-22 09:15:00,23.2,25.6,57.68,30.09
1999,2020-11-22 09:30:00,28.7,31.5,55.65,30.79
2000,2020-11-22 09:45:00,30.9,34.0,54.82,31.07
2001,2020-11-22 10:00:00,25.1,27.8,53.94,30.63
2002,2020-11-22 10:15:00,27.4,30.3,53.17,31.66
2003,2020-11-22 10:30:00,30.2,33.3,53.08,31.25
2004,2020-11-22 10:45:00,31.0,34.3,50.3,32.66
2005,2020-11-22 11:00:00,29.1,32.1,49.76,32.76
2006,2020-11-22 11:15:00,29.8,32.7,48.21,32.99
2007,2020-11-22 11:30:00,29.0,31.6,46.61,33.7
2008,2020-11-22 11:45:00,31.7,35.0,46.73,33.83
2009,2020-11-22 12:00:00,27.2,29.8,44.64,34.27
2010,2020-11-22 12:15:00,27.4,30.2,44.14,34.69
2011,2020-11-22 12:30:00,28.7,31.4,43.79,34.32
2012,2020-11-22 12:45:00,26.2,28.9,43.63,34.05
2013,2020-11-22 13:00:00,20.7,22.7,40.42,34.88
2014,2020-11-22 13:15:00,23.1,25.5,40.84,35.18
2015,2020-11-22 13:30:00,22.1,24.3,39.81,35.66
2016,2020-11-22 13:45:00,22.0,24.1,39.23,36.04
2017,2020-11-22 14:00:00,19.8,21.7,38.69,35.94
2018,2020-11-22 14:15:00,21.5,23.5,37.96,35.72
2019,2020-11-22 14:30:00,20.5,22.6,37.82,35.66
2020,2020-11-22 14:45:00,20.8,22.8,36.78,36.68
2021,2020-11-22 15:00:00,21.7,23.9,36.87,36.99
2022,2020-11-22 15:15:00,21.1,23.2,37.1,36.45
2023,2020-11-22 15:30:00,21.1,23.1,38.36,35.26
2024,2020-11-22 15:45:00,22.3,24.5,39.76,34.49
2025,2020-11-22 16:00:00,23.0,25.6,40.06,34.06
2026,2020-11-22 16:15:00,22.4,26.0,42.7,34.33
2027,2020-11-22 16:30:00,21.3,23.7,40.52,33.38
2028,2020-11-22 16:45:00,21.0,23.4,41.97,33.53
2029,2020-11-22 17:00:00,22.2,24.5,44.34,33.71
2030,2020-11-22 17:15:00,24.2,26.8,43.62,33.29
2031,2020-11-22 17:30:00,23.7,26.4,45.39,32.55
2032,2020-11-22 17:45:00,25.4,28.4,45.49,31.97
2033,2020-11-22 18:00:00,29.4,38.1,45.4,31.37
2034,2020-11-22 18:15:00,32.1,35.7,46.7,31.48
2035,2020-11-22 18:30:00,32.0,35.8,48.13,31.23
2036,2020-11-22 18:45:00,33.3,37.2,48.65,31.02
2037,2020-11-22 19:00:00,32.1,35.9,49.81,30.84
2038,2020-11-22 19:15:00,35.6,39.6,50.09,30.38
2039,2020-11-22 19:45:00,39.3,43.9,50.48,30.11
2040,2020-11-22 20:00:00,39.1,43.2,50.37,30.22
2041,2020-11-22 20:15:00,39.3,43.5,51.46,29.83
2042,2020-11-22 20:30:00,42.7,47.2,51.43,29.71
2043,2020-11-22 20:45:00,47.0,52.4,51.19,29.85
2044,2020-11-22 21:00:00,49.3,54.7,52.19,29.51
2045,2020-11-22 21:15:00,55.1,61.1,52.98,29.36
2046,2020-11-22 21:30:00,55.1,60.8,53.46,29.38
2047,2020-11-22 21:45:00,62.5,69.6,54.28,29.22
2048,2020-11-22 22:00:00,59.3,66.0,55.51,28.98
2049,2020-11-22 22:15:00,50.8,56.5,54.86,29.3
2050,2020-11-22 22:30:00,54.4,60.2,55.24,29.3
2051,2020-11-22 22:45:00,54.5,60.0,55.68,28.98
2052,2020-11-22 23:00:00,60.4,66.9,56.12,28.88
2053,2020-11-22 23:15:00,58.7,64.9,56.32,28.82
2054,2020-11-22 23:30:00,56.0,62.2,56.56,28.82
2055,2020-11-22 23:45:00,54.7,60.6,56.53,28.71
2056,2020-11-23 00:00:00,56.1,62.4,56.5,28.76
2057,2020-11-23 00:15:00,66.2,73.2,57.21,28.6
2058,2020-11-23 00:30:00,63.1,69.7,58.06,28.27
2059,2020-11-23 00:45:00,58.2,64.5,58.49,28.02
2060,2020-11-23 01:00:00,54.0,59.7,58.64,27.89
2061,2020-11-23 01:15:00,55.9,61.6,58.75,27.75
2062,2020-11-23 01:30:00,52.0,57.6,58.51,27.65
2063,2020-11-23 02:00:00,52.5,58.2,58.72,27.32
2064,2020-11-23 02:15:00,49.4,55.0,57.79,27.15
2065,2020-11-23 02:30:00,49.0,54.2,56.93,26.95
2066,2020-11-23 02:45:00,44.8,49.3,56.03,26.91
2067,2020-11-23 03:00:00,47.0,51.8,56.53,26.67
2068,2020-11-23 03:15:00,48.7,53.8,56.68,26.72
2069,2020-11-23 03:30:00,48.3,53.4,57.17,26.55
2070,2020-11-23 03:45:00,47.8,52.6,58.01,26.48
2071,2020-11-23 04:00:00,46.7,51.6,58.16,26.49
2072,2020-11-23 04:15:00,46.4,51.1,58.74,26.5
2073,2020-11-23 04:30:00,47.1,52.0,58.98,26.6
2074,2020-11-23 04:45:00,48.1,53.0,58.92,26.67
2075,2020-11-23 05:00:00,49.6,55.0,58.25,26.49
2076,2020-11-23 05:15:00,47.6,52.6,58.45,26.27
2077,2020-11-23 05:30:00,49.8,55.2,58.36,26.17
2078,2020-11-23 05:45:00,54.3,60.3,58.54,26.16
2079,2020-11-23 06:00:00,57.5,63.4,59.12,26.02
2080,2020-11-23 06:15:00,59.3,65.6,59.47,25.92
2081,2020-11-23 06:30:00,59.0,65.1,59.87,25.72
2082,2020-11-23 06:45:00,59.3,65.6,60.25,25.63
2083,2020-11-23 07:00:00,56.6,62.6,60.08,25.84
2084,2020-11-23 07:15:00,58.1,64.5,59.58,25.95
2085,2020-11-23 07:30:00,55.6,61.6,58.68,26.09
2086,2020-11-23 08:15:00,81.2,90.0,53.41,27.72
2087,2020-11-23 08:30:00,63.9,71.2,51.98,28.16
2088,2020-11-23 08:45:00,55.4,61.4,51.53,28.38
2089,2020-11-23 09:00:00,53.2,58.8,51.79,28.84
2090,2020-11-23 09:15:00,53.3,59.2,50.24,29.39
2091,2020-11-23 09:30:00,56.7,65.1,50.02,29.7
2092,2020-11-23 09:45:00,59.6,66.5,49.61,29.96
2093,2020-11-23 10:00:00,41.8,46.2,47.78,30.31
2094,2020-11-23 10:15:00,0.0,0.0,46.02,31.15
2095,2020-11-23 10:30:00,37.0,40.7,45.6,30.69
2096,2020-11-23 10:45:00,38.1,42.3,45.41,31.14
2097,2020-11-23 11:00:00,37.6,41.6,45.19,31.31
2098,2020-11-23 11:30:00,34.7,38.3,42.33,31.7
2099,2020-11-23 11:45:00,34.2,37.9,40.07,32.61
2100,2020-11-23 12:00:00,29.1,32.1,39.09,33.0
2101,2020-11-23 12:15:00,33.9,37.5,39.02,33.11
2102,2020-11-23 12:30:00,28.0,30.9,38.62,33.43
2103,2020-11-23 12:45:00,27.0,30.1,37.01,33.3
2104,2020-11-23 13:00:00,26.0,29.0,35.69,33.48
2105,2020-11-23 13:15:00,24.9,27.4,34.47,33.83
2106,2020-11-23 13:30:00,23.0,25.4,33.49,33.74
2107,2020-11-23 13:45:00,22.8,25.2,32.63,33.85
2108,2020-11-23 14:00:00,24.0,26.6,33.0,34.01
2109,2020-11-23 14:15:00,24.0,26.6,31.06,34.76
2110,2020-11-23 14:30:00,22.7,25.2,30.83,34.93
2111,2020-11-23 14:45:00,21.9,24.2,30.98,34.75
2112,2020-11-23 15:00:00,20.9,23.1,31.44,34.02
2113,2020-11-23 15:15:00,23.3,25.7,30.55,34.92
2114,2020-11-23 15:30:00,23.7,26.3,30.54,35.34
2115,2020-11-23 15:45:00,23.7,26.5,31.3,34.77
2116,2020-11-23 16:00:00,24.2,26.8,32.73,33.82
2117,2020-11-23 16:15:00,28.2,31.5,33.38,33.68
2118,2020-11-23 16:30:00,27.2,30.0,33.31,33.53
2119,2020-11-23 16:45:00,27.7,30.8,34.5,33.11
2120,2020-11-23 17:00:00,29.0,32.5,35.81,32.23
2121,2020-11-23 17:15:00,29.1,32.5,36.43,31.65
2122,2020-11-23 17:30:00,29.5,33.1,38.55,31.28
2123,2020-11-23 17:45:00,29.7,33.2,40.93,30.87
2124,2020-11-23 18:00:00,32.1,35.7,41.87,30.46
2125,2020-11-23 18:15:00,34.9,39.3,41.63,30.05
2126,2020-11-23 18:30:00,36.9,42.8,41.39,29.68
2127,2020-11-23 18:45:00,42.6,49.8,40.16,29.59
2128,2020-11-23 19:00:00,41.7,49.0,41.36,29.58
2129,2020-11-23 19:15:00,40.6,45.5,43.14,29.48
2130,2020-11-23 19:30:00,42.5,47.7,44.07,29.23
2131,2020-11-23 19:45:00,47.5,57.0,41.48,28.92
2132,2020-11-23 20:00:00,47.0,53.9,42.21,28.86
2133,2020-11-23 20:30:00,49.4,60.7,42.23,28.65
2134,2020-11-23 20:45:00,48.5,54.2,42.58,28.44
2135,2020-11-23 21:00:00,46.0,51.6,42.39,28.25
2136,2020-11-23 21:15:00,46.4,54.0,40.87,28.04
2137,2020-11-23 21:30:00,45.7,52.2,41.26,28.17
2138,2020-11-23 21:45:00,48.5,56.1,41.62,28.23
2139,2020-11-23 22:00:00,53.6,64.1,40.39,28.09
2140,2020-11-23 22:15:00,50.0,56.2,41.67,28.02
2141,2020-11-23 22:30:00,47.9,53.7,42.47,28.06
2142,2020-11-23 22:45:00,49.9,55.9,41.74,27.88
2143,2020-11-23 23:00:00,44.9,52.9,41.39,27.6
2144,2020-11-23 23:15:00,42.6,52.5,40.5,27.53
2145,2020-11-23 23:30:00,45.8,54.3,42.2,27.51
2146,2020-11-23 23:45:00,45.8,51.5,43.42,27.12
2147,2020-11-24 00:00:00,49.6,56.0,42.24,26.89
2148,2020-11-24 00:15:00,48.5,56.0,42.35,26.8
2149,2020-11-24 00:30:00,42.2,48.9,41.15,26.78
2150,2020-11-24 00:45:00,40.1,45.0,41.62,26.72
2151,2020-11-24 01:00:00,40.3,46.9,42.52,26.71
2152,2020-11-24 01:15:00,40.1,44.6,42.49,26.55
2153,2020-11-24 01:30:00,37.0,41.1,43.87,26.43
2154,2020-11-24 01:45:00,37.9,43.6,43.84,26.31
2155,2020-11-24 02:00:00,42.0,50.1,44.31,26.25
2156,2020-11-24 02:15:00,41.6,48.4,45.08,26.16
2157,2020-11-24 02:30:00,43.9,49.1,45.93,25.83
2158,2020-11-24 02:45:00,43.5,49.4,47.09,25.75
2159,2020-11-24 03:00:00,40.7,45.7,45.47,25.66
2160,2020-11-24 03:15:00,39.1,43.9,45.61,25.65
2161,2020-11-24 03:30:00,40.0,44.8,47.09,25.63
2162,2020-11-24 03:45:00,42.1,48.2,48.21,25.42
2163,2020-11-24 04:00:00,40.6,46.1,48.75,25.18
2164,2020-11-24 04:15:00,41.5,46.6,48.62,25.03
2165,2020-11-24 04:30:00,42.7,47.9,48.96,24.88
2166,2020-11-24 04:45:00,42.6,47.8,49.49,24.78
2167,2020-11-24 05:00:00,44.0,49.3,50.16,24.59
2168,2020-11-24 05:15:00,42.6,49.5,50.24,24.48
2169,2020-11-24 05:30:00,39.9,47.3,50.53,24.44
2170,2020-11-24 05:45:00,42.4,47.4,50.92,24.41
2171,2020-11-24 06:00:00,43.4,50.9,50.88,24.4
2172,2020-11-24 06:15:00,46.6,52.1,51.24,24.2
2173,2020-11-24 06:30:00,44.9,50.2,51.64,24.17
2174,2020-11-24 06:45:00,46.2,51.6,50.67,24.25
2175,2020-11-24 07:00:00,41.6,46.5,48.39,24.31
2176,2020-11-24 07:15:00,49.5,55.2,48.63,24.78
2177,2020-11-24 07:30:00,48.4,54.4,49.74,25.09
2178,2020-11-24 07:45:00,46.2,51.8,50.21,25.27
2179,2020-11-24 08:00:00,43.0,48.2,48.86,25.6
2180,2020-11-24 08:15:00,40.5,45.3,48.06,25.66
2181,2020-11-24 08:45:00,0.0,0.0,-6.0,-46.85
2182,2020-11-24 09:00:00,39.8,45.1,44.14,27.46
2183,2020-11-24 09:15:00,38.2,42.6,43.24,28.0
2184,2020-11-24 09:30:00,31.2,34.6,41.65,28.34
2185,2020-11-24 09:45:00,28.9,32.1,41.87,28.02
2186,2020-11-24 10:00:00,28.6,32.1,41.88,28.34
2187,2020-11-24 10:15:00,28.7,32.0,41.0,28.78
2188,2020-11-24 10:30:00,30.0,33.2,40.97,28.98
2189,2020-11-24 10:45:00,30.8,34.3,40.09,29.08
2190,2020-11-24 11:00:00,30.1,33.4,40.33,29.59
2191,2020-11-24 11:15:00,0.0,0.0,38.87,29.85
2192,2020-11-24 11:30:00,29.5,32.9,37.82,30.51
2193,2020-11-24 11:45:00,29.6,32.9,37.79,30.67
2194,2020-11-24 12:00:00,28.4,31.5,36.3,30.64
2195,2020-11-24 12:15:00,26.8,29.7,35.3,31.02
2196,2020-11-24 12:30:00,24.2,27.0,34.15,30.82
2197,2020-11-24 12:45:00,24.2,26.8,32.75,31.07
2198,2020-11-24 13:00:00,23.0,25.7,32.5,31.86
2199,2020-11-24 13:15:00,23.6,26.1,31.45,32.1
2200,2020-11-24 13:30:00,21.1,23.4,28.97,32.24
2201,2020-11-24 13:45:00,20.3,22.6,27.82,32.81
2202,2020-11-24 14:00:00,21.2,23.6,27.62,33.18
2203,2020-11-24 14:15:00,21.4,23.6,28.13,33.6
2204,2020-11-24 14:30:00,21.7,24.0,27.42,33.48
2205,2020-11-24 14:45:00,21.2,23.6,27.81,33.27
2206,2020-11-24 15:00:00,21.8,24.1,28.36,33.09
2207,2020-11-24 15:15:00,22.8,25.5,29.6,32.53
2208,2020-11-24 15:30:00,22.2,25.0,29.26,32.02
